date,BGN/1/ბულგარული ლევი,DKK/10/დანიური კრონი,EUR/1/ევრო,GBP/1/დიდი ბრიტანეთის გირვანქა სტერლინგი,ISK/100/ისლანდიური კრონი,RSD/100/სერბიული დინარი,NOK/10/ნორვეგიული კრონი,PLN/10/პოლონური ზლოტი,"ROL/10,000/რუმინული ლეი",RON/10/რუმინული ლეი,HUF/100/უნგრული ფორინტი,SEK/10/შვედური კრონი,CHF/1/შვეიცარიული ფრანკი ,CZK/10/ჩეხური კრონა,USD/1/აშშ დოლარი,CAD/1/კანადური დოლარი,AUD/1/ავსტრალიური დოლარი,EGP/10/ეგვიპტური გირვანქა,"TRL/1,000,000/თურქული ლირა",TRY/1/თურქული ლირა,JPY/100/იაპონური იენი,AED/10/არაბეთის გაერთიანებული საამიროების დირჰამი,"IRR/10,000/ირანული რიალი",ILS/10/ისრაელის შეკელი,SGD/1/სინგაპურული დოლარი,KWD/1/ქუვეითური დინარი,CNY/10/ჩინური იუანი,HKD/10/ჰონკონგური დოლარი,INR/100/ინდური რუპია,NZD/1/ახალზელანდიური დოლარი,RUB/100/რუსული რუბლი,"AZM/1,000/აზერბაიჯანული მანათი",AZN/1/აზერბაიჯანული მანათი,"BYR/10,000/ბელარუსული რუბლი",BYN/1/ბელარუსული რუბლი,EEK/10/ესტონური კრონა,"TMM/1,000/თურქმენული მანათი",TMT/10/თურქმენული მანათი,LVL/1/ლატვიური ლატი,LTL/10/ლიტვური ლიტი,MDL/10/მოლდოვური ლეი,"AMD/1,000/სომხური დრამი",TJS/10/ტაჯიკური სომონი,"UZS/1,000/უზბეკური სუმი",UAH/10/უკრაინული გრივნა,KZT/100/ყაზახური ტენგე,KGS/100/ყირგიზული სომი,ZAR/10/სამხრეთ აფრიკული რანდი,BRL/1/ბრაზილიური რიალი,QAR/10/კატარული რიალი,"KRW/1,000/სამხრეთ კორეული ვონი",CYP/1/კვიპროსული გირვანქა სტერლინგი,ATS/10/ავსტრიული შილინგი,BEF/100/ბელგიური ფრანკი,DEM/1/გერმანული მარკა,NLG/10/ჰოლანდიური გულდენი,"ITL/1,000/იტალიური ლირა",FIM/10/ფინური მარკა,FRF/10/ფრანგული ფრანკი,ESP/100/ესპანური პესეტა,GRD/100/ბერძნული დრაჰმა,IEP/1/ირლანდიური ფუნტი,LUF/100/ლუქსემბურგული ფრანკი,"PTE/1,000/პორტუგალიური ესკუდო"
Wed Mar 26 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2304,3.2333,2.4134,2.8832,1.5379,2.0884,2.8951,5.7520,,5.4013,0.7740,2.7249,1.9793,0.8798,1.7471,1.5592,1.5988,2.5110,,0.7822,1.7093,4.7567,0.7054,5.0149,1.3764,6.2064,2.8177,2.2523,2.8882,1.4945,4.8623,,2.2276,1.7737,,,,6.1302,,7.0004,1.3011,4.2172,3.6395,0.7740,1.6838,0.9598,3.2061,1.6204,0.7524,4.7981,1.6189,,,,,,,,,,,,,
Thu Mar 27 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2332,3.2336,2.4138,2.8920,1.5431,2.0864,2.8951,5.7768,,5.4090,0.7738,2.7110,1.9744,0.8798,1.7491,1.5701,1.6149,2.5133,,0.7892,1.7091,4.7620,0.7062,5.0161,1.3812,6.2135,2.8178,2.2542,2.9108,1.5063,4.9341,,2.2301,1.7757,,,,6.1372,,6.9992,1.3023,4.2312,3.6437,0.7749,1.6539,0.9609,3.2099,1.6336,0.7570,4.8038,1.6276,,,,,,,,,,,,,
Fri Mar 28 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2375,3.2334,2.4138,2.9173,1.5541,2.0902,2.9199,5.7755,,5.3952,0.7737,2.7092,1.9797,0.8806,1.7550,1.5825,1.6200,2.5196,,0.7990,1.7174,4.7788,0.7086,5.0091,1.3871,6.2322,2.8249,2.2621,2.9153,1.5195,4.9324,,2.2377,1.7799,,,,6.1579,,7.0007,1.3059,4.2561,3.6560,0.7775,1.6445,0.9639,3.2208,1.6403,0.7623,4.8198,1.6382,,,,,,,,,,,,,
Sat Mar 29 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2294,3.2151,2.4001,2.9035,1.5477,2.0816,2.9111,5.7555,,5.3886,0.7765,2.6955,1.9686,0.8757,1.7477,1.5862,1.6173,2.5106,,0.7961,1.7074,4.7582,0.7056,4.9913,1.3856,6.2307,2.8136,2.2530,2.9240,1.5172,4.8973,,2.2284,1.7707,,,,6.1323,,6.9521,1.3001,4.2413,3.6396,0.7742,1.6108,0.9600,3.2079,1.6495,0.7739,4.7998,1.6350,,,,,,,,,,,,,
Sun Mar 30 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2294,3.2151,2.4001,2.9035,1.5477,2.0816,2.9111,5.7555,,5.3886,0.7765,2.6955,1.9686,0.8757,1.7477,1.5862,1.6173,2.5106,,0.7961,1.7074,4.7582,0.7056,4.9913,1.3856,6.2307,2.8136,2.2530,2.9240,1.5172,4.8973,,2.2284,1.7707,,,,6.1323,,6.9521,1.3001,4.2413,3.6396,0.7742,1.6108,0.9600,3.2079,1.6495,0.7739,4.7998,1.6350,,,,,,,,,,,,,
Mon Mar 31 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2294,3.2151,2.4001,2.9035,1.5477,2.0816,2.9111,5.7555,,5.3886,0.7765,2.6955,1.9686,0.8757,1.7477,1.5862,1.6173,2.5106,,0.7961,1.7074,4.7582,0.7056,4.9913,1.3856,6.2307,2.8136,2.2530,2.9240,1.5172,4.8973,,2.2284,1.7707,,,,6.1323,,6.9521,1.3001,4.2413,3.6396,0.7742,1.6108,0.9600,3.2079,1.6495,0.7739,4.7998,1.6350,,,,,,,,,,,,,
Tue Apr 01 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2285,3.2261,2.4083,2.9076,1.5514,2.0818,2.9135,5.7719,,5.4015,0.7844,2.6916,1.9757,0.8784,1.7463,1.5798,1.6120,2.5078,,0.8115,1.6922,4.7544,0.7014,5.0095,1.3864,6.2058,2.8091,2.2512,2.9163,1.5109,4.9046,,2.2266,1.7675,,,,6.1274,,6.9538,1.2987,4.2294,3.6351,0.7717,1.5941,0.9593,3.2042,1.6489,0.7727,4.7962,1.6405,,,,,,,,,,,,,
Wed Apr 02 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2320,3.2289,2.4105,2.9089,1.5514,2.0851,2.9278,5.7738,,5.4023,0.7832,2.7086,1.9792,0.8782,1.7476,1.5797,1.6148,2.5086,,0.8122,1.6906,4.7581,0.7019,5.0318,1.3867,6.2104,2.8158,2.2528,2.9185,1.5157,4.9897,,2.2282,1.7670,,,,6.1319,,6.9731,1.2990,4.2283,3.6172,0.7723,1.5890,0.9599,3.2066,1.6493,0.7695,4.7994,1.6510,,,,,,,,,,,,,
Thu Apr 03 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2351,3.2351,2.4149,2.9148,1.5568,2.0946,2.9390,5.7827,,5.4082,0.7860,2.7111,1.9807,0.8795,1.7517,1.5901,1.6196,2.5127,,0.8229,1.6895,4.7693,0.7036,5.0406,1.3896,6.2205,2.8230,2.2582,2.9274,1.5002,4.9691,,2.2335,1.7694,,,,6.1463,,7.0068,1.3029,4.2350,3.6153,0.7741,1.5772,0.9621,3.2148,1.6482,0.7756,4.8106,1.6583,,,,,,,,,,,,,
Fri Apr 04 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2352,3.2300,2.4110,2.9056,1.5544,2.0860,2.9288,5.7793,,5.3946,0.7851,2.6921,1.9749,0.8783,1.7513,1.5904,1.6180,2.5121,,0.8190,1.6851,4.7680,0.7034,5.0465,1.3871,6.2169,2.8198,2.2576,2.9111,1.4953,4.9311,,2.2329,1.7690,,,,6.1449,,6.9820,1.3022,4.2304,3.6137,0.7739,1.5579,0.9621,3.2167,1.6448,0.7721,4.8094,1.6558,,,,,,,,,,,,,
Sat Apr 05 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2318,3.2127,2.3984,2.8993,1.5459,2.0772,2.9203,5.7574,,5.3824,0.7820,2.6757,1.9598,0.8740,1.7495,1.5866,1.6174,2.5101,,0.8189,1.6838,4.7631,0.7027,5.0227,1.3836,6.2061,2.8164,2.2553,2.9066,1.4941,4.9280,,2.2304,1.7672,,,,6.1386,,6.9425,1.3011,4.2173,3.6071,0.7731,1.5588,0.9612,3.2138,1.6454,0.7677,4.8046,1.6610,,,,,,,,,,,,,
Sun Apr 06 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2318,3.2127,2.3984,2.8993,1.5459,2.0772,2.9203,5.7574,,5.3824,0.7820,2.6757,1.9598,0.8740,1.7495,1.5866,1.6174,2.5101,,0.8189,1.6838,4.7631,0.7027,5.0227,1.3836,6.2061,2.8164,2.2553,2.9066,1.4941,4.9280,,2.2304,1.7672,,,,6.1386,,6.9425,1.3011,4.2173,3.6071,0.7731,1.5588,0.9612,3.2138,1.6454,0.7677,4.8046,1.6610,,,,,,,,,,,,,
Mon Apr 07 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2318,3.2127,2.3984,2.8993,1.5459,2.0772,2.9203,5.7574,,5.3824,0.7820,2.6757,1.9598,0.8740,1.7495,1.5866,1.6174,2.5101,,0.8189,1.6838,4.7631,0.7027,5.0227,1.3836,6.2061,2.8164,2.2553,2.9066,1.4941,4.9280,,2.2304,1.7672,,,,6.1386,,6.9425,1.3011,4.2173,3.6071,0.7731,1.5588,0.9612,3.2138,1.6454,0.7677,4.8046,1.6610,,,,,,,,,,,,,
Tue Apr 08 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2245,3.2138,2.3993,2.8975,1.5469,2.0727,2.9113,5.7458,,5.3748,0.7828,2.6720,1.9650,0.8745,1.7481,1.5885,1.6208,2.5074,,0.8232,1.6929,4.7593,0.7021,5.0074,1.3858,6.2033,2.8139,2.2539,2.9091,1.5023,4.9287,,2.2286,1.7640,,,,6.1337,,6.9402,1.3008,4.2110,3.6045,0.7709,1.5004,0.9602,3.2105,1.6556,0.7821,4.8017,1.6565,,,,,,,,,,,,,
Wed Apr 09 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2275,3.2262,2.4085,2.9243,1.5558,2.0818,2.9277,5.7745,,5.4087,0.7894,2.6877,1.9746,0.8789,1.7495,1.6011,1.6326,2.5095,,0.8347,1.7048,4.7631,0.7027,5.0315,1.3960,6.2127,2.8235,2.2564,2.9100,1.5173,4.9216,,2.2304,1.7654,,,,6.1386,,6.9643,1.3018,4.2134,3.6293,0.7715,1.4917,0.9611,3.2139,1.6771,0.7887,4.8049,1.6629,,,,,,,,,,,,,
Thu Apr 10 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2275,3.2262,2.4085,2.9243,1.5558,2.0818,2.9277,5.7745,,5.4087,0.7894,2.6877,1.9746,0.8789,1.7495,1.6011,1.6326,2.5095,,0.8347,1.7048,4.7631,0.7027,5.0315,1.3960,6.2127,2.8235,2.2564,2.9100,1.5173,4.9216,,2.2304,1.7654,,,,6.1386,,6.9643,1.3018,4.2134,3.6293,0.7715,1.4917,0.9611,3.2139,1.6771,0.7887,4.8049,1.6629,,,,,,,,,,,,,
Fri Apr 11 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2341,3.2512,2.4273,2.9374,1.5646,2.0987,2.9551,5.8233,,5.4438,0.7957,2.6799,1.9935,0.8850,1.7499,1.6070,1.6496,2.5100,,0.8338,1.7206,4.7644,0.7029,5.0498,1.4018,6.2318,2.8170,2.2569,2.9112,1.5235,4.9212,,2.2309,1.7640,,,,6.1400,,7.0156,1.3020,4.2138,3.6229,0.7716,1.3868,0.9611,3.2145,1.6873,0.8004,4.8061,1.6826,,,,,,,,,,,,,
Sat Apr 12 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2418,3.2593,2.4334,2.9332,1.5700,2.1067,2.9513,5.8220,,5.4532,0.7952,2.6842,1.9997,0.8867,1.7515,1.6022,1.6494,2.5116,,0.8277,1.7248,4.7687,0.7035,5.0595,1.4042,6.2331,2.8205,2.2589,2.9080,1.5226,4.9166,,2.2329,1.7656,,,,6.1456,,7.0474,1.3038,4.2138,3.6259,0.7724,1.3935,0.9623,3.2173,1.6746,0.7939,4.8105,1.6923,,,,,,,,,,,,,
Sun Apr 13 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2418,3.2593,2.4334,2.9332,1.5700,2.1067,2.9513,5.8220,,5.4532,0.7952,2.6842,1.9997,0.8867,1.7515,1.6022,1.6494,2.5116,,0.8277,1.7248,4.7687,0.7035,5.0595,1.4042,6.2331,2.8205,2.2589,2.9080,1.5226,4.9166,,2.2329,1.7656,,,,6.1456,,7.0474,1.3038,4.2138,3.6259,0.7724,1.3935,0.9623,3.2173,1.6746,0.7939,4.8105,1.6923,,,,,,,,,,,,,
Mon Apr 14 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2418,3.2593,2.4334,2.9332,1.5700,2.1067,2.9513,5.8220,,5.4532,0.7952,2.6842,1.9997,0.8867,1.7515,1.6022,1.6494,2.5116,,0.8277,1.7248,4.7687,0.7035,5.0595,1.4042,6.2331,2.8205,2.2589,2.9080,1.5226,4.9166,,2.2329,1.7656,,,,6.1456,,7.0474,1.3038,4.2138,3.6259,0.7724,1.3935,0.9623,3.2173,1.6746,0.7939,4.8105,1.6923,,,,,,,,,,,,,
Tue Apr 15 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2422,3.2445,2.4224,2.9289,1.5629,2.1014,2.9376,5.7901,,5.4257,0.7881,2.6697,1.9941,0.8821,1.7514,1.5955,1.6474,2.5104,,0.8236,1.7220,4.7684,0.7035,5.0409,1.3982,6.2305,2.8162,2.2589,2.9106,1.5172,4.8665,,2.2328,1.7637,,,,6.1453,,7.0225,1.3044,4.2158,3.6255,0.7709,1.3934,0.9622,3.2177,1.6661,0.7896,4.8121,1.6861,,,,,,,,,,,,,
Wed Apr 16 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2387,3.2381,2.4175,2.9293,1.5609,2.0958,2.9363,5.7774,,5.4134,0.7866,2.6630,1.9888,0.8802,1.7521,1.5937,1.6454,2.5109,,0.8238,1.7203,4.7702,0.7037,5.0516,1.3994,6.2308,2.8167,2.2595,2.9085,1.5152,4.8719,,2.2340,1.7627,,,,6.1477,,7.0098,1.3057,4.2202,3.6269,0.7712,1.4146,0.9625,3.2196,1.6667,0.7916,4.8127,1.6839,,,,,,,,,,,,,
Thu Apr 17 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2371,3.2497,2.4262,2.9438,1.5676,2.0973,2.9433,5.7876,,5.4215,0.7880,2.6683,1.9936,0.8840,1.7530,1.5941,1.6398,2.5114,,0.8226,1.7138,4.7728,0.7041,5.0526,1.4004,6.2362,2.8176,2.2608,2.9036,1.5074,4.8585,,2.2351,1.7636,,,,6.1509,,7.0182,1.3070,4.2269,3.6283,0.7716,1.5382,0.9628,3.2216,1.6653,0.7853,4.8154,1.6895,,,,,,,,,,,,,
Fri Apr 18 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2419,3.2559,2.4308,2.9510,1.5720,2.1030,2.9382,5.7991,,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.5940,1.6400,2.5108,,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.5120,4.8850,,2.2378,1.7639,,,,6.1582,,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.6670,0.7826,4.8212,1.6899,,,,,,,,,,,,,
Sat Apr 19 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2419,3.2559,2.4308,2.9510,1.5720,2.1030,2.9382,5.7991,,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.5940,1.6400,2.5108,,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.5120,4.8850,,2.2378,1.7639,,,,6.1582,,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.6670,0.7826,4.8212,1.6899,,,,,,,,,,,,,
Sun Apr 20 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2419,3.2559,2.4308,2.9510,1.5720,2.1030,2.9382,5.7991,,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.5940,1.6400,2.5108,,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.5120,4.8850,,2.2378,1.7639,,,,6.1582,,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.6670,0.7826,4.8212,1.6899,,,,,,,,,,,,,
Mon Apr 21 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2419,3.2559,2.4308,2.9510,1.5720,2.1030,2.9382,5.7991,,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.5940,1.6400,2.5108,,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.5120,4.8850,,2.2378,1.7639,,,,6.1582,,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.6670,0.7826,4.8212,1.6899,,,,,,,,,,,,,
Tue Apr 22 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2419,3.2559,2.4308,2.9510,1.5720,2.1030,2.9382,5.7991,,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.5940,1.6400,2.5108,,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.5120,4.8850,,2.2378,1.7639,,,,6.1582,,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.6670,0.7826,4.8212,1.6899,,,,,,,,,,,,,
Wed Apr 23 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2443,3.2507,2.4270,2.9560,1.5679,2.0974,2.9312,5.7912,,5.4349,0.7904,2.6683,1.9878,0.8839,1.7564,1.5938,1.6436,2.5138,,0.8206,1.7127,4.7821,0.7055,5.0442,1.3982,6.2461,2.8163,2.2654,2.8882,1.5091,4.9229,,2.2394,1.7635,,,,6.1628,,7.0208,1.3105,4.2419,3.6435,0.7716,1.5616,0.9647,3.2261,1.6630,0.7855,4.8245,1.6931,,,,,,,,,,,,,
Thu Apr 24 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2412,3.2573,2.4319,2.9518,1.5703,2.1017,2.9399,5.8022,,5.4420,0.7909,2.6784,1.9933,0.8860,1.7569,1.5925,1.6320,2.5122,,0.8185,1.7181,4.7834,0.7057,5.0373,1.3984,6.2501,2.8167,2.2662,2.8775,1.5095,4.9265,,2.2401,1.7622,,,,6.1646,,7.0254,1.3091,4.2425,3.6438,0.7719,1.5260,0.9652,3.2272,1.6588,0.7854,4.8256,1.6901,,,,,,,,,,,,,
Fri Apr 25 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2461,3.2612,2.4348,2.9575,1.5686,2.1080,2.9419,5.8105,,5.4577,0.7901,2.6854,1.9949,0.8871,1.7617,1.5988,1.6324,2.5200,,0.8226,1.7197,4.7965,0.7076,5.0661,1.4012,6.2649,2.8188,2.2723,2.8843,1.5091,4.9371,,2.2462,1.7670,,,,6.1814,,7.0550,1.3123,4.2545,3.6539,0.7740,1.5474,0.9679,3.2367,1.6672,0.7931,4.8394,1.6956,,,,,,,,,,,,,
Sat Apr 26 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2479,3.2739,2.4436,2.9695,1.5745,2.1127,2.9462,5.8134,,5.4903,0.7895,2.6866,2.0041,0.8899,1.7660,1.6021,1.6403,2.5237,,0.8270,1.7300,4.8081,0.7093,5.0860,1.4047,6.2825,2.8246,2.2778,2.9150,1.5166,4.9153,,2.2517,1.7695,,,,6.1965,,7.0748,1.3144,4.2649,3.6628,0.7759,1.5514,0.9703,3.2520,1.6616,0.7979,4.8512,1.6961,,,,,,,,,,,,,
Sun Apr 27 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2479,3.2739,2.4436,2.9695,1.5745,2.1127,2.9462,5.8134,,5.4903,0.7895,2.6866,2.0041,0.8899,1.7660,1.6021,1.6403,2.5237,,0.8270,1.7300,4.8081,0.7093,5.0860,1.4047,6.2825,2.8246,2.2778,2.9150,1.5166,4.9153,,2.2517,1.7695,,,,6.1965,,7.0748,1.3144,4.2649,3.6628,0.7759,1.5514,0.9703,3.2520,1.6616,0.7979,4.8512,1.6961,,,,,,,,,,,,,
Mon Apr 28 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2479,3.2739,2.4436,2.9695,1.5745,2.1127,2.9462,5.8134,,5.4903,0.7895,2.6866,2.0041,0.8899,1.7660,1.6021,1.6403,2.5237,,0.8270,1.7300,4.8081,0.7093,5.0860,1.4047,6.2825,2.8246,2.2778,2.9150,1.5166,4.9153,,2.2517,1.7695,,,,6.1965,,7.0748,1.3144,4.2649,3.6628,0.7759,1.5514,0.9703,3.2520,1.6616,0.7979,4.8512,1.6961,,,,,,,,,,,,,
Tue Apr 29 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2492,3.2821,2.4498,2.9750,1.5765,2.1104,2.9432,5.8208,,5.5024,0.7917,2.7055,2.0120,0.8923,1.7665,1.6024,1.6390,2.5241,,0.8293,1.7270,4.8096,0.6924,5.0764,1.4068,6.2865,2.8256,2.2785,2.9169,1.5086,4.9036,,2.2523,1.7700,,,,6.1982,,7.0796,1.3148,4.2771,3.5894,0.7761,1.5554,0.9706,3.2642,1.6612,0.7875,4.8522,1.7068,,,,,,,,,,,,,
Wed Apr 30 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2551,3.2882,2.4545,2.9760,1.5816,2.1222,2.9601,5.8411,,5.5265,0.7939,2.7100,2.0122,0.8948,1.7709,1.6139,1.6407,2.5299,,0.8357,1.7235,4.8215,0.7113,5.1070,1.4102,6.2999,2.8302,2.2841,2.9292,1.5122,4.9607,,2.2579,1.7744,,,,6.2137,,7.1103,1.3150,4.2900,3.6489,0.7780,1.5593,0.9729,3.2818,1.6729,0.7967,4.8663,1.7186,,,,,,,,,,,,,
Thu May 01 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2520,3.2832,2.4505,2.9781,1.5792,2.1140,2.9673,5.8335,,5.5090,0.7972,2.7003,2.0092,0.8928,1.7711,1.6158,1.6406,2.5274,,0.8370,1.7271,4.8221,0.6978,5.1076,1.4094,6.2984,2.8299,2.2844,2.9373,1.5145,4.9579,,2.2582,1.7746,,,,6.2144,,7.0844,1.3136,4.2873,3.6603,0.7767,1.5534,0.9729,3.2878,1.6801,0.7923,4.8671,1.7145,,,,,,,,,,,,,
Fri May 02 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2534,3.2911,2.4564,2.9924,1.5846,2.1127,2.9809,5.8536,,5.5463,0.8011,2.7288,2.0143,0.8952,1.7700,1.6123,1.6413,2.5259,,0.8403,1.7316,4.8191,0.6973,5.1270,1.4132,6.3012,2.8280,2.2830,2.9339,1.5254,4.9548,,2.2568,1.7735,,,,6.2105,,7.0800,1.3128,4.2796,3.5874,0.7762,1.5524,0.9722,3.2857,1.6865,0.7932,4.8634,1.7146,,,,,,,,,,,,,
Sat May 03 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2494,3.2766,2.4456,2.9758,1.5779,2.1060,2.9669,5.8243,,5.5160,0.7965,2.7098,2.0066,0.8908,1.7644,1.6090,1.6326,2.5182,,0.8370,1.7212,4.8037,0.6951,5.1072,1.4084,6.2812,2.8193,2.2759,2.9299,1.5257,4.9392,,2.2496,1.7679,,,,6.1909,,7.0825,1.3086,4.2661,3.5761,0.7738,1.5475,0.9691,3.2786,1.6778,0.7907,4.8481,1.7128,,,,,,,,,,,,,
Sun May 04 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2494,3.2766,2.4456,2.9758,1.5779,2.1060,2.9669,5.8243,,5.5160,0.7965,2.7098,2.0066,0.8908,1.7644,1.6090,1.6326,2.5182,,0.8370,1.7212,4.8037,0.6951,5.1072,1.4084,6.2812,2.8193,2.2759,2.9299,1.5257,4.9392,,2.2496,1.7679,,,,6.1909,,7.0825,1.3086,4.2661,3.5761,0.7738,1.5475,0.9691,3.2786,1.6778,0.7907,4.8481,1.7128,,,,,,,,,,,,,
Mon May 05 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2494,3.2766,2.4456,2.9758,1.5779,2.1060,2.9669,5.8243,,5.5160,0.7965,2.7098,2.0066,0.8908,1.7644,1.6090,1.6326,2.5182,,0.8370,1.7212,4.8037,0.6951,5.1072,1.4084,6.2812,2.8193,2.2759,2.9299,1.5257,4.9392,,2.2496,1.7679,,,,6.1909,,7.0825,1.3086,4.2661,3.5761,0.7738,1.5475,0.9691,3.2786,1.6778,0.7907,4.8481,1.7128,,,,,,,,,,,,,
Tue May 06 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2490,3.2782,2.4467,2.9750,1.5788,2.1172,2.9582,5.8156,,5.5148,0.7952,2.6934,2.0098,0.8920,1.7638,1.6073,1.6338,2.5152,,0.8400,1.7299,4.8021,0.6949,5.1012,1.4110,6.2791,2.8249,2.2752,2.9311,1.5287,4.9216,,2.2489,1.7656,,,,6.1888,,7.0884,1.3050,4.2646,3.6218,0.7721,1.5472,0.9690,3.2775,1.6780,0.7945,4.8475,1.7155,,,,,,,,,,,,,
Wed May 07 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2461,3.2856,2.4523,2.9850,1.5762,2.1134,2.9771,5.8329,,5.5244,0.7984,2.7062,2.0144,0.8942,1.7598,1.6083,1.6417,2.5110,,0.8406,1.7273,4.7913,0.6933,5.1004,1.4101,6.2693,2.8268,2.2701,2.9291,1.5384,4.9356,,2.2438,1.7616,,,,6.1747,,7.0777,1.3019,4.2527,3.5892,0.7703,1.5343,0.9668,3.3017,1.6733,0.7847,4.8345,1.7174,,,,,,,,,,,,,
Thu May 08 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2466,3.2856,2.4522,2.9867,1.5757,2.1221,2.9797,5.8360,,5.5353,0.8007,2.7094,2.0134,0.8946,1.7605,1.6172,1.6441,2.5052,,0.8402,1.7340,4.7932,0.6936,5.1050,1.4096,6.2763,2.8236,2.2711,2.9307,1.5256,4.9596,,2.2444,1.7605,,,,6.1772,,7.0982,1.3002,4.2549,3.5930,0.7707,1.5110,0.9673,3.3101,1.6720,0.7900,4.8355,1.7218,,,,,,,,,,,,,
Fri May 09 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2552,3.2930,2.4577,2.9909,1.5799,2.1196,3.0059,5.8655,,5.5452,0.8077,2.7179,2.0180,0.8966,1.7627,1.6191,1.6534,2.5029,,0.8492,1.7324,4.7991,0.6944,5.1130,1.4137,6.2819,2.8306,2.2740,2.9378,1.5254,5.0314,,2.2472,1.7627,,,,6.1849,,7.1079,1.2996,4.2650,3.6011,0.7716,1.5204,0.9685,3.3635,1.6989,0.7955,4.8423,1.7238,,,,,,,,,,,,,
Sat May 10 2014 00:00:00 GMT+0400 (Georgia Standard Time),1.2552,3.2930,2.4577,2.9909,1.5799,2.1196,3.0059,5.8655,,5.5452,0.8077,2.7179,2.0180,0.8966,1.7627,1.6191,1.6534,2.5029,,0.8492,1.7324,4.7991,0.6944,5.1130,1.4137,6.2819,2.8306,2.2740,2.9378,1.5254,5.0314,,2.2472,1.7627,,,,6.1849,,7.1079,1.2996,4.2650,3.6011,0.7716,1.5204,0.9685,3.3635,1.6989,0.7955,4.8423,1.7238,,,,,,,,,,,,,
